type_of_work,building_function_code,original_date_factor,floor_area,main_construction,storeys,original_location_factor,contract_contract_sum,cost_increment,cost_rebased
1,843.0,102,1635.5867111048046,1,0.9976609611266752,126.0,448.1108359133127,3.0,1943.2084403787985
1,816.0,103,1643.339572308284,1,1.9920259648274352,126.0,482.5617206982544,2.96,1613.4145337696661
1,856.8,96,135.29865650217613,1,1.9961218388145414,107.0,389.376404494382,3.25,1327.6559307604905
3,428.1,97,1528.828689165263,1,0.9960060098644814,99.0,686.5030591434398,3.21,2946.8699179996297
1,338.0,94,300.5698590411418,2,1.0007741153747993,99.0,560.3368421052631,3.34,2664.7699692573387
1,562.12,99,783.3637993868849,2,1.0032476596293656,93.0,496.2496749024708,3.12,2280.201027246004
1,712.0,99,1799.3632296486603,2,0.9991875989987092,93.0,477.53702687877126,3.12,1744.9638363383524
1,447.0,96,1790.0905102935637,1,0.9990841510850644,93.0,533.6969353007945,3.25,2556.0004780069025
1,816.0,103,411.0546138058551,1,2.0043810455950877,126.0,600.6368421052632,2.96,2130.6647966220503
1,816.0,99,524.0252820575959,1,1.004908049930618,91.0,313.8212290502793,3.12,1279.5005355140677
1,562.1,103,372.3590314524422,1,1.0063067985896696,102.0,575.1435294117647,2.96,2048.387999234128
1,412.0,96,15833.074031185783,3,0.9976440869169327,91.0,611.3223104056437,3.25,2456.5863245470227
1,971.21,96,698.5874507572453,2,1.0070740885750327,91.0,13984.658501440925,3.25,59637.8197252232
1,278.0,96,373.21732141186516,2,0.993397750097016,91.0,25473.36745406824,3.25,108249.42500461226
1,448.0,102,1107.3415916117317,1,0.9903312144839959,99.0,1470.062962962963,3.0,5853.446976567042
1,713.1,102,3043.677216426771,2,0.992810940167038,93.0,585.0120090879584,3.0,2380.0575829554105
3,414.1,99,239.2724684759338,1,0.995508659846415,103.0,1093.9580152671756,3.12,4089.494565894748
1,282.1,102,1084.2925906049707,2,1.0048468826937302,93.0,884.2386156648452,3.0,3440.377728472956
1,374.0,97,1692.5996060652008,2,0.9984600360311102,98.0,670.1860465116279,3.21,3294.6982453524815
1,763.0,99,231.4801923496372,2,1.0029970743735674,106.0,574.5809523809523,3.12,2686.1262327647705
1,843.0,102,1656.3666832920755,1,1.000501444240671,111.0,542.5414364640884,3.0,2197.1030146099642
1,712.0,103,512.739042370528,2,1.0008711948715334,98.0,500.27777777777777,2.96,2439.112761135991
1,712.0,103,695.9922315484438,1,1.0017785445459335,97.0,530.4931087289433,2.96,1899.3685398961957
1,444.0,103,1149.1309356784955,1,0.9864825243235336,97.0,609.8549549549549,2.96,2115.7140583762184
1,277.3,102,2726.585647679668,2,1.010350810611313,97.0,272.4872819767442,3.0,1235.330939170848
2,418.2,102,716.8992601881145,1,0.9981090638108571,97.0,222.6508152173913,3.0,734.8724995590981
1,421.0,102,622.6539768127839,1,1.0121012474998372,102.0,340.2684210526316,3.0,1478.9865462180549
1,346.0,103,1659.6580125889384,2,1.003436242129837,102.0,572.8684684684684,2.96,2413.1825689168704
1,413.1,105,1051.927703803526,1,1.998281955565769,107.0,691.8067542213884,2.89,2747.4460623089494
1,413.12,102,5739.577490848925,3,1.9995864257566824,97.0,823.1562881562882,3.0,2997.7548245295175
1,711.0,105,462.6944395839725,1,0.9954740254034282,101.0,675.1079429735234,2.89,2968.783838576549
1,712.0,105,1475.5409169857564,1,1.0087521841022158,104.0,629.8763368983957,2.89,2128.142998713616
1,532.0,103,181.78375015268182,1,0.9992024114159387,98.0,674.640625,2.96,2654.9722380835724
1,282.1,103,1114.7136692046388,2,0.9998025684333965,90.0,385.4851104707013,2.96,1492.6057139558943
1,810.1,124,3236.049603593646,1,1.0031311438662254,99.0,441.73857011353175,2.29,1676.1533189453003
1,810.1,124,436.367462576222,1,1.0036301040442226,99.0,545.5824175824176,2.29,1764.0726789509245
1,711.0,124,100.76870311342302,1,0.9984568730301709,99.0,1243.0864197530864,2.29,4011.1820445943977
1,428.1,125,6883.0400911559655,2,1.003312570328992,93.0,719.2324339922089,2.26,2138.026966408429
1,372.1,124,698.0344016672412,2,0.9975770821962426,104.0,821.2400568181819,2.29,3291.3591990723044
1,413.2,110,2647.603778892221,2,1.0009738533144459,93.0,974.9084720121028,2.71,3308.4424098509885
3,532.0,125,204.9203204818085,2,0.992194762348038,97.0,1067.1142857142856,2.26,3342.871940741282
1,712.0,125,2076.0143692169822,1,0.9970363733220001,109.0,851.8213242453749,2.26,2732.8190494684072
1,282.12,110,914.5051948759196,1,0.997326143762868,101.0,721.0566265060241,2.71,2741.589769309865
1,562.1,124,2299.8444585957313,2,0.9976376336601269,89.0,992.4113667117726,2.29,3069.407627654207
1,538.0,124,1562.9729132219666,2,1.0075704432261052,89.0,729.7507866582756,2.29,2486.546547171876
1,157.2,129,325.2148379497673,1,1.0031405877607615,110.0,884.1836734693877,2.16,2819.9663393165547
1,843.0,129,2035.506748985387,1,1.0063131781951906,89.0,726.9528487229862,2.16,2176.218741186486
1,810.1,125,1351.2858334219814,1,1.0024830910049467,93.0,536.6681254558716,2.26,1705.3862120906078
1,818.0,129,757.8152408973343,1,3.0048510764249,93.0,569.7596899224807,2.16,1859.5560368924598
3,712.0,125,496.82614740634614,1,0.9961411346103726,97.0,842.8921568627451,2.26,2889.489424893845
1,713.0,129,715.0497050902223,1,1.001616337938276,96.0,711.455525606469,2.16,2344.719862381606
1,712.0,129,473.51734158473494,1,1.0005028238063125,107.0,1152.4890350877192,2.16,3669.973203184056
1,810.0,129,2250.4284956124366,1,1.0015939543084185,103.0,543.0489887640449,2.16,1479.0879481353118
3,712.0,129,181.1717475710614,1,0.988923239659961,90.0,922.680412371134,2.16,2850.369464278055
1,810.1,124,2462.6223288636343,1,0.9964414130457823,93.0,512.7749486652978,2.29,1947.7574646491005
3,712.0,129,242.74428814959776,1,1.0100252442915485,90.0,1051.6528925619834,2.16,3458.262632873872
3,712.0,129,207.84062474533036,1,1.0045625406464003,90.0,759.3928571428571,2.16,2288.201237011619
1,843.0,125,205.37122212318513,1,0.993877845467881,99.0,791.0217391304348,2.26,2658.6749942303045
1,273.5,124,778.9257845573419,2,1.9933579277751823,93.0,514.5935897435897,2.29,1524.9952369148898
1,843.0,125,2514.0582010919175,1,0.9986462481080483,93.0,536.1593166468017,2.26,1771.0913419528422
1,712.0,129,1422.415816706991,1,0.9990366296590483,111.0,884.6485355648535,2.16,2452.915544798621
1,971.22,110,261.19989875721933,1,1.008344315249225,94.0,17984.276679841896,2.71,66872.59508661307
1,412.0,110,4173.668934892101,2,0.9929940214173488,94.0,1089.3038065597318,2.71,3914.622687619693
1,856.8,129,686.0483263115086,1,0.9895725368116511,85.0,554.9301994301994,2.16,2225.4258100863376
3,711.0,108,108.22419995779842,1,1.009083087330838,99.0,807.9083333333333,2.78,3081.2989373996097
1,568.1,108,103.37871992732015,1,0.9954704314577153,99.0,703.3604651162791,2.78,2547.461000204506
1,712.0,129,1501.8584966887806,1,1.0117590253350603,91.0,878.7684413085311,2.16,2826.0368659535766
1,712.8,129,414.77338280941945,2,1.0034583130914967,109.0,1245.4308093994778,2.16,3787.0152821564825
1,713.0,124,632.4566796494837,1,1.9975009710978293,102.0,543.360655737705,2.29,1724.4338407912037
1,562.12,124,720.6152468751397,1,1.001444066809713,102.0,581.7718309859155,2.29,1832.7157718650255
1,762.0,125,1277.1881046541105,2,0.9955559882191245,103.0,1096.7250571210968,2.26,3582.697109185058
1,810.0,129,820.5580121326981,1,0.9943007932828056,93.0,609.7506172839506,2.16,1984.332685219689
1,820.1,129,289.03976528536015,1,1.0048669879212546,115.0,1258.9241379310345,2.16,4057.555312670954
1,816.0,129,535.6274796234184,1,2.0009158429974323,91.0,546.4664107485604,2.16,2083.225705818943
1,712.0,125,2669.774762388714,1,0.9933484381492431,55.0,606.5676691729324,2.26,1818.9393158826535
1,273.0,129,1037.3984457708486,2,0.9946906396895626,89.0,572.3813405797101,2.16,2116.5156061568196
3,732.0,129,297.446076313668,1,0.9990839128696467,85.0,1032.2508143322475,2.16,3322.429454605097
1,413.1,120,3246.1426394088107,1,2.0016141621652332,91.0,778.4448574969022,2.4,3046.345167859443
1,914.1,128,142.59041676963378,2,1.0089711523315958,106.0,12712.145569620254,2.19,40609.928111405054
1,712.0,129,704.608405624528,1,1.0042895637868419,99.0,708.9486111111111,2.16,2330.263919928329
1,712.0,129,1751.2351747402352,1,0.9927173849107951,111.0,924.4857309260336,2.16,2961.577610545786
1,448.0,125,389.02184825474274,1,0.9909078984205125,102.0,824.2987951807229,2.26,2467.1728885112793
1,568.12,129,1044.2571562644014,1,0.9959645005736253,93.0,1542.1314285714286,2.16,4693.758537294242
1,448.0,129,401.55569813973057,1,1.0029481958657147,102.0,1032.5707070707072,2.16,3522.50672754736
1,284.2,124,833.8184761592627,2,1.000394305052342,99.0,267.2851711026616,2.29,785.4772232380666
3,175.1,130,426.5778142432983,2,1.0005582412767857,93.0,483.86682242990656,2.14,1436.8951109712311
4,341.1,129,1356.6150167677338,2,0.9901566597215761,90.0,337.9804804804805,2.16,770.4811214778026
1,568.11,130,66.92252828988507,1,1.0077681575114443,93.0,1278.2105263157894,2.14,4190.83563944793
1,712.0,129,578.184427901196,1,1.0006528016181646,55.0,648.3897180762852,2.16,1818.0622451637755
1,157.2,125,2018.7379018790716,2,0.9976023413573107,103.0,722.3610126582279,2.26,2458.9175694550227
1,372.0,130,280.2794438874702,1,0.9954037608891579,96.0,1195.0244897959185,2.14,3980.6083579269352
3,712.0,111,384.5420550591064,1,1.0037194282914175,98.0,1022.5563909774436,2.68,3517.7076982672743
3,712.0,110,290.7845294609313,1,1.0040084610404976,98.0,1228.5959595959596,2.71,4455.27766521248
1,421.0,129,468.2119654273619,1,0.9957329396957204,92.0,621.8417582417583,2.16,2069.631931402417
1,372.0,130,1351.9459131610063,2,1.0051452352169787,101.0,1206.0832719233604,2.14,3910.016444423066
1,843.0,129,1100.696719086241,1,1.0057509890687049,93.0,655.9109900090826,2.16,2315.358458110806
1,282.22,129,8479.927497505603,2,0.9911666163430248,55.0,392.3131005390204,2.16,1392.5599630939773
3,732.0,129,168.03163708144208,4,1.004202747799215,96.0,936.1434782608696,2.16,2763.43879690667
1,816.0,130,253.6978333136571,1,2.0030675506523123,97.0,613.5714285714286,2.14,1998.2139024222934
1,275.1,124,7669.917706346532,2,1.0035796296115245,55.0,530.4215711693025,2.29,1590.3638646147372
1,320.0,130,1987.493455048519,2,0.9991598246730072,99.0,1024.4166241713413,2.14,3004.6690951070027
3,712.0,114,135.50693966615535,1,0.9894325883750268,99.0,475.0,2.58,1695.7146365975334
1,568.11,129,185.96681707804984,1,0.9915455365709042,93.0,1219.822784810127,2.16,3955.220909611745
1,341.1,131,673.0813052220439,2,1.000150689640929,107.0,301.7782738095238,2.11,843.1992765299137
1,810.13,130,201.06124457374307,1,0.996573569341715,93.0,991.6383928571428,2.14,3293.239584938257
1,345.0,130,1476.062171427049,2,1.0049680251173014,92.0,409.1740614334471,2.14,1506.6366214957404
4,345.0,130,624.6161205667315,1,1.006915841365745,93.0,334.948224852071,2.14,1085.9744716359153
1,712.0,131,826.53819947471,2,0.9980526467990586,97.0,966.8418604651164,2.11,3171.1745403964132
1,562.12,131,1457.1447585108508,2,1.0011073287899266,106.0,814.6772413793103,2.11,1838.796679541108
1,125.0,130,2581.8826704160715,3,2.012159586974707,114.0,275.19130100076984,2.14,762.3196009654336
1,344.0,130,2226.0070745980142,2,0.9983940566044955,102.0,1088.3488580385133,2.14,3266.4176828180157
1,461.0,129,378.43472217033366,1,0.9993307968349403,90.0,941.984693877551,2.16,3111.293403254641
1,517.0,131,396.1669757712818,1,1.0092088689108856,101.0,1123.4567901234568,2.11,3297.1154779673
1,532.0,131,306.8084302696439,1,0.9933699615160979,106.0,823.6989247311828,2.11,2217.4067960812554
1,444.0,131,844.5178118561117,1,0.9918934093648866,97.0,879.2493975903615,2.11,2576.2926558307377
1,317.0,129,4996.7126622606875,3,1.0053469761993805,99.0,996.0143483459544,2.16,2931.181402907397
3,532.1,130,470.5084658577023,1,1.00664079178369,104.0,796.7700650759219,2.14,2717.8438433129363
3,712.0,131,601.6831262255238,1,0.9980894190405759,102.0,1014.9474576271186,2.11,3235.4902169687894
3,278.0,127,699.0531553091721,2,1.001801257243267,101.0,245.8589211618257,2.21,967.8447863718188
3,320.0,129,160.16832683608195,1,1.0045392433286766,85.0,2005.7025316455697,2.16,6303.958922849518
3,711.0,127,196.19715708887338,1,0.9942849436348182,98.0,900.8424242424244,2.21,2743.0418900436116
1,810.1,131,1331.0922422522972,1,1.0058472635703715,99.0,570.6806402439024,2.11,1551.31887312762
1,762.0,131,2482.5221526721293,3,3.000069638158622,98.0,848.2286634460547,2.11,2580.247931333591
4,344.0,131,3856.853600725735,2,0.9984824181103906,110.0,492.41340206185566,2.11,1780.6570761849384
1,416.2,131,1685.3867365417211,1,1.0062746471850255,103.0,1076.5497005988025,2.11,3225.1647332702123
1,448.0,127,376.42819522088234,1,0.9914596434999907,107.0,1128.7507082152974,2.21,3545.375936484565
1,712.1,127,468.906480743789,2,0.99837075222077,106.0,743.1686991869918,2.21,2191.034758772824
3,374.0,131,80.7104765825708,1,1.005891543358168,111.0,6498.573333333334,2.11,20071.75808049585
1,712.0,129,2629.7600021844137,2,0.9924532015890412,126.0,1151.6094354215004,2.16,3606.3934007651646
1,162.3,130,279.61815538588075,1,1.0050737806260195,111.0,1178.1672473867595,2.14,3353.7622765726755
1,762.0,127,564.8492176765596,2,0.9907958499567754,107.0,974.7796610169491,2.21,3694.424690509397
1,762.0,130,492.4005334043168,2,1.0020299274001017,89.0,1123.3123595505615,2.14,3471.7422501213314
2,532.2,216,142.946874831402,1,1.9970898367527932,93.0,22317.91279069768,0.89,42148.14129988585
2,630.0,216,278.2828026653226,1,0.999297093795142,93.0,13469.056140350876,0.89,25528.56036927037
3,712.8,212,860.3364718895826,1,1.0068111117461616,97.0,1403.5885167464114,0.92,2640.3537315568574
1,711.0,216,290.2190440987792,2,1.0119077633076403,97.0,1930.8512658227849,0.89,3535.3264285187333
1,712.0,209,1719.269274670942,1,1.0049847200529236,97.0,2224.6991253644314,0.95,4569.308103787009
1,464.1,212,1880.1091658829082,2,1.0075851353839969,111.0,480.4607161945484,0.92,983.5006951609963
1,562.12,209,985.1799757718741,2,0.9929556433382393,92.0,1505.7550200803212,0.95,2708.9784384519585
1,810.0,212,3001.456992739006,4,1.9924439414914745,93.0,1281.0409454061253,0.92,2131.216906788056
1,820.1,216,331.2105865695814,4,0.9977551057809724,85.0,3435.280653950954,0.89,6535.350750098893
3,421.0,209,443.29351495948555,1,1.0000133322828715,102.0,1778.039312039312,0.95,3585.5994636071323
3,712.8,209,826.2210502468233,2,0.9915692855011446,103.0,3057.828431372549,0.95,5844.699484771368
3,442.0,209,1625.8249486211614,2,2.998372736151587,94.0,3495.983428935628,0.95,6461.738745292487
1,445.1,218,335.9827294882213,1,0.9992509013319476,103.0,3144.112391930836,0.87,5797.682919122143
1,722.2,209,1967.6488701371425,2,1.994278898916261,91.0,966.44693877551,0.95,1781.1447263503385
1,630.0,216,885.6889250949816,2,1.000371195942442,85.0,1719.878888888889,0.89,3142.719539471105
3,714.0,209,639.5074589273627,2,2.9981738982594455,96.0,1912.854740061162,0.95,3747.6196889931944
1,816.0,212,382.0497531309667,4,1.9969163139313046,93.0,4062.736263736264,0.92,8223.668766043085
1,810.13,212,427.56911267880815,4,1.0057920331844987,93.0,3624.598039215686,0.92,6830.882777577554
2,320.0,209,1536.6433066136306,1,0.9986244860940876,90.0,979.7856655290102,0.95,1992.1228202495486
1,444.0,209,1314.610128711023,1,0.9895737323280496,100.0,1534.896499238965,0.95,3043.0269094071036
3,712.8,209,213.18149702225915,2,0.9920592232841013,97.0,2466.99375,0.95,4407.989487445041
1,712.0,212,1929.6637482813833,1,0.9982893675578016,93.0,1734.3571045576407,0.92,3558.719389335186
1,374.4,219,831.4665713359364,2,1.9977696309678488,90.0,2253.410669975186,0.86,4346.725849620943
1,922.0,212,61.758564292782395,1,1.0038803559461802,55.0,71611.24390243902,0.92,137386.55724231395
1,374.0,102,3372.573600562031,2,1.001159949600626,119.0,984.4952941176472,3.0,3912.68502470703
1,816.0,103,1826.763189520606,1,1.012641375521782,99.0,350.2931880108992,2.96,1417.5311702783026
1,843.0,103,2609.2536897477357,1,1.0055830624627242,107.0,467.3432253026162,2.96,1476.9831325043342
1,767.0,101,1620.4333715623234,2,4.997034677454651,98.0,587.0623456790123,3.04,2330.6026918655193
3,415.0,102,978.4944229570666,1,0.9955935978198165,91.0,952.305439330544,3.0,3780.278579908043
1,320.0,101,462.0177357195853,1,1.0005950849475147,92.0,559.9077253218884,3.04,2286.1394363778954
1,541.4,102,2379.5953016181747,2,1.00242714527346,91.0,850.3765060240963,3.0,3067.376126842696
1,562.1,102,2855.213960611364,2,0.9909358217372342,93.0,570.1725710277095,3.0,2192.9500605209755
4,344.0,102,2620.3318310981385,2,0.9966594612370213,93.0,619.4977134146342,3.0,2696.2185226189795
3,320.0,99,282.1872301668391,2,1.0033606393164753,119.0,866.6666666666666,3.12,3226.234420489848
1,810.13,103,190.5785460248173,1,0.9997503744603438,111.0,451.9684684684685,2.96,1851.419180071525
3,541.4,89,2523.0840967736476,2,0.9957554247965401,91.0,625.4532431356944,3.58,2741.5710794187075
1,713.0,89,1978.193300658866,2,1.003189580721629,97.0,354.17084168336675,3.58,1351.2170020830981
1,320.0,88,4253.675797959996,3,0.9998421625481972,97.0,472.9698104376316,3.64,2749.1714112398104
1,816.0,101,1884.9541560564128,1,2.0049988796214855,126.0,649.3789586688138,3.04,2766.934191103527
1,816.0,103,582.0815414340478,1,1.9900651770306022,126.0,720.0923076923077,2.96,2926.702941919382
1,816.0,101,914.8610079772074,1,0.9932914429130482,111.0,404.6017699115045,3.04,1685.3689461211984
1,843.0,108,2997.6343097838,1,1.9921891081335725,111.0,417.5522842639594,2.78,1667.8575742198846
1,317.0,102,5325.90957143957,3,1.0023759710499518,99.0,861.0777240609892,3.0,3552.5403205928314
3,714.0,101,981.8739567113827,1,1.0028535934744631,98.0,438.2620481927711,3.04,1662.8382726700586
1,843.0,101,493.68008141597005,1,1.0079880312856413,107.0,412.592050209205,3.04,1759.8186845297992
1,372.0,101,399.0732906250923,1,0.9998477992314678,98.0,736.3904282115869,3.04,3063.8766562873066
1,127.12,101,296.7783377317347,2,0.9960731839846598,98.0,9149.8173374613,3.04,37150.536860692264
1,412.0,89,22350.95512488433,3,0.9995295449164988,126.0,591.5175544523458,3.58,2348.1649239343346
1,320.1,103,537.6989520614211,3,2.995425766502766,115.0,615.6708633093525,2.96,2623.1078251850845
1,843.0,101,1242.5277799195976,1,1.009581764643256,106.0,434.4160363086233,3.04,1887.0835268529274
1,762.0,103,1549.0171414224094,2,0.9977410268984719,98.0,535.8696774193548,2.96,1686.1397082775566
1,282.0,101,266.4314919733686,1,1.0006759330803396,89.0,332.3386454183267,3.04,1311.2847488615078
1,810.0,101,276.3532929780388,1,1.002397969837896,99.0,363.46153846153845,3.04,1729.4462161285473
1,282.0,105,2302.6863159293302,2,1.00063257329014,93.0,492.88538932633423,2.89,1953.2911637599975
3,320.0,108,487.67018954110677,2,2.003206268837643,109.0,1680.6078028747434,2.78,6439.800160306765
1,562.11,102,4704.240647824531,2,1.0076432987838215,102.0,550.5801736920145,3.0,2258.262264277888
1,376.5,102,267.3146264211574,1,1.0048857356952445,103.0,989.8472727272728,3.0,4143.501210007023
1,816.0,102,1307.5846941021862,1,1.0096722000292737,99.0,390.90859375,3.0,1548.615662006731
1,282.1,103,1850.9960403988803,2,0.9926658539253442,95.0,228.61253405994552,2.96,1059.0549995339547
1,843.0,103,2549.350561238818,1,2.9957865269512642,126.0,549.0866666666667,2.96,2352.653153461786
1,843.0,108,500.84075802747054,1,0.998833469834757,98.0,489.4019801980198,2.78,2230.8644996571998
1,282.1,103,1075.4439682557972,2,0.9893733680035716,92.0,361.71181818181816,2.96,1679.473145541751
1,820.2,105,97.81649904462232,1,2.0008564441591457,97.0,965.1466666666666,2.89,3711.221258441324
1,816.0,108,408.5430040961685,1,1.0050579384091252,107.0,409.59375,2.78,1676.0179627674042
1,444.0,108,777.5048980222772,1,0.9983936718708833,111.0,742.2220812182741,2.78,2909.528006246095
1,843.0,108,1425.226900702342,1,2.0101803575434367,90.0,436.4116798846431,2.78,1308.7241638630135
1,421.0,96,1166.8759936527874,1,0.9932798698215264,93.0,402.1717259323504,3.25,1899.2965620743446
1,282.2,96,6687.756306271931,2,0.9955332672118946,93.0,158.9308072487644,3.25,578.0702776150692
4,345.0,108,1349.8145949724033,2,0.9976773796962493,98.0,442.3766328011611,2.78,1421.1526883313586
1,444.0,105,315.7448429647691,1,0.9999674570339151,91.0,416.6483516483517,2.89,1499.04678062322
1,941.1,105,61.4534076890814,1,0.9979554418084552,101.0,1366.5263157894738,2.89,4975.34841718746
1,444.0,103,1188.167710395455,1,1.0008813397686778,99.0,508.605550883095,2.96,2081.553442273118
1,320.0,103,936.1978752643311,2,0.9993170348798972,99.0,454.7747844827586,2.96,1622.7793252578097
1,711.0,103,172.21303933342458,1,0.9935918172649156,98.0,618.6160714285714,2.96,2383.9344738818445
1,320.0,103,318.29128251726576,1,1.9950927274231565,110.0,640.8184615384615,2.96,2612.820488957339
3,320.0,103,3389.026998111591,2,0.9985314063945959,91.0,626.0953226761397,2.96,2368.8116196881274
1,442.0,106,1327.6503506723884,1,1.0044927448079612,109.0,692.1211890243902,2.85,2301.7339215213788
1,447.0,108,1558.8977091074992,1,1.0052595356413943,91.0,378.0651315789474,2.78,1409.4605462864622
1,816.0,105,372.435116687817,1,1.9859986334192323,100.0,406.5762711864407,2.89,1708.9572988150103
1,810.1,108,391.5066847902077,1,0.9999721618616915,100.0,349.91948051948054,2.78,943.8363680989315
1,816.0,108,383.0323596065124,1,0.998794100854422,100.0,533.8435754189944,2.78,2059.146811835631
1,810.12,108,111.33494721796237,1,0.9990182226049369,100.0,1390.7563025210084,2.78,5385.65392564115
1,417.1,108,315.0256492832066,1,0.9976026571940239,126.0,1603.7432835820896,2.78,6133.280454202792
1,816.0,105,1030.8553236187277,1,2.0061652556460277,95.0,345.717,2.89,1338.237920068321
1,274.0,102,3244.537631505144,2,1.0035140577775759,103.0,356.52866439417414,3.0,1743.5110071870668
1,714.0,103,491.0363724419065,1,2.0001626463939792,98.0,397.962890625,2.96,1589.5493955908312
3,412.8,108,890.0244374877112,3,0.998415057052723,111.0,1200.3010262257696,2.78,4380.814433170954
1,374.0,108,5672.007051061679,3,1.0067273634668281,126.0,845.2787203958997,2.78,2901.305932516766
1,843.0,101,2131.247868947391,1,0.9997790108413596,107.0,441.45882352941175,3.04,1870.662689313172
1,816.0,103,566.4085662325435,1,0.997478939194314,103.0,437.4614065180103,2.96,1535.9399370060698
1,816.0,108,4319.993148544731,1,1.9971644690661043,110.0,611.6430227167363,2.78,2465.9219486420075
1,712.0,105,1212.88629598169,1,1.0077735485539596,99.0,517.1983263598327,2.89,2175.128224358363
1,816.0,108,689.0317368066382,1,1.0014621389134257,99.0,492.2040816326531,2.78,1866.263855983751
1,722.2,108,1369.7002807042627,1,0.9921049052188975,102.0,730.3862841147655,2.78,2605.8348805365035
3,712.0,105,227.69547526620514,1,1.0016947674259529,100.0,722.7924528301887,2.89,2586.217846434738
1,341.1,103,1686.4862396101842,2,1.0003183300569223,126.0,355.0724035608309,2.96,1210.9550841088064
1,712.12,108,156.8279846398837,1,0.993842255582496,100.0,457.9296875,2.78,1860.4804308697048
1,843.0,108,2608.343020350318,1,0.9958161200658991,99.0,414.8200836820084,2.78,1351.5823704468867
1,711.0,108,877.4206912468774,1,1.0080835522810039,99.0,714.1592505854801,2.78,2653.8495456925243
1,284.5,106,1077.5425608223054,2,0.9968484216870743,98.0,355.2783985102421,2.85,1123.9652797533538
1,284.0,109,1894.159229496033,2,0.9959770866495135,119.0,524.6133689839572,2.74,1750.595358540086
1,816.0,109,232.93280418087417,1,2.0091419041355825,100.0,405.77031802120143,2.74,1396.4856323881088
1,562.33,109,524.3282486682139,2,1.0034552576965057,90.0,266.1350806451613,2.74,815.6626449146495
1,816.0,106,493.04746378298756,1,1.0073511878515296,106.0,504.4535864978903,2.85,2176.4389845798814
1,532.0,106,160.9150555655671,1,1.0040667941946866,92.0,540.1642857142857,2.85,1902.7387315676556
1,843.0,106,1191.4978915403424,1,1.0121122910309597,96.0,414.2250639386189,2.85,1491.4081856637674
1,713.0,101,1504.1536124991753,2,1.0097962362743038,97.0,484.31451612903226,3.04,1621.57294462195
1,843.0,105,939.5196969300036,1,4.008307622283514,93.0,525.0010593220339,2.89,1876.5144353254839
1,345.0,106,360.5457346636524,2,1.9998164840202972,90.0,345.60285714285715,2.85,1365.0450177507043
1,568.12,105,276.5034712639808,2,1.0082890650351306,90.0,490.87307692307695,2.89,2067.8546986438428
1,717.8,102,493.8572300559094,1,0.996390003501763,85.0,712.31875,3.0,3045.9317661909668
1,421.0,109,462.9673393247789,1,1.0035918578762637,99.0,449.1935483870968,2.74,1617.167718873515
1,564.1,106,1818.7892421025213,2,0.9962606556234728,90.0,452.5739320920044,2.85,1565.6712926061798
3,762.0,109,918.0637689835418,2,1.9976781377046475,119.0,1032.0836909871246,2.74,3402.4988954800324
1,315.0,228,168.17843670080063,2,1.0019153965882708,90.0,4192.0,0.79,7810.253740501526
1,713.1,228,754.9047059531965,1,1.0157340499392025,100.0,1199.3358681875793,0.79,2246.3364769724462
1,320.0,232,8339.45805932544,2,2.003515151118768,126.0,2384.33393350138,0.76,4170.006367626604
1,712.0,228,1454.1342859697425,2,0.9909725769625541,101.0,2164.961355932204,0.79,3846.238975508876
4,712.0,131,1644.4084825051323,1,1.0088910625966827,99.0,716.0174909529553,2.11,2143.0749933355232
1,755.0,127,600.995167732611,4,1.0069072748673114,85.0,1083.52495697074,2.21,3729.646864557693
1,317.0,131,3248.5880579113127,2,1.0041743898880309,90.0,1131.5494912118409,2.11,3448.63667512726
1,712.0,131,2075.644194301032,3,0.9997028099796842,103.0,983.400580551524,2.11,3037.214756650228
1,713.1,130,672.2494860679303,2,1.007596543718228,92.0,1903.1311728395065,2.14,5910.815251147325
1,713.0,129,1840.8629038407294,2,0.9945640993741637,99.0,798.4434065934066,2.16,2592.8644296343414
1,810.13,131,1255.4842602765086,1,0.9983376689508379,55.0,421.2962962962963,2.11,1190.7904893655032
1,810.12,131,647.4975980727023,1,1.002692563127844,89.0,1043.3192419825073,2.11,3495.0297449969758
1,941.1,130,8.41923432749168,1,0.9984458592587006,98.0,1804.0444444444445,2.14,6103.240173095105
1,562.12,131,1072.4347519658552,2,1.00170521044385,92.0,1004.0739700374533,2.11,3232.3896560127023
1,284.2,127,3104.9387271074793,2,1.0061831243939479,99.0,239.8348157560356,2.21,706.652540300567
1,372.0,127,709.9776120208277,2,1.008192330203122,91.0,2477.8114285714287,2.21,8100.429977596787
1,372.0,127,693.0225768907732,2,1.0116397843780958,91.0,2477.8114285714287,2.21,7949.464012067378
1,713.0,127,733.842567887257,2,1.0096248713049543,107.0,1043.608163265306,2.21,3194.8248371073887
3,712.0,131,489.069950255218,1,1.0144422908624542,107.0,683.8447204968944,2.11,2292.143984523616
1,282.22,131,5561.734090118507,2,1.0019962842593853,97.0,441.8058844635809,2.11,1608.0105179952518
1,712.0,125,668.4544169152318,1,1.0072085057167721,90.0,1148.7007194244604,2.26,3568.766048109371
1,810.0,127,1483.2801162110372,1,0.9987148292887561,93.0,621.0409121395037,2.21,2096.2153225219904
1,712.0,130,1043.136876557044,1,1.0164929663481126,99.0,865.6289855072464,2.14,2735.793648259445
1,713.0,130,580.0338697019977,1,1.9906329906469562,98.0,460.50741350906094,2.14,1105.2619292608708
